ID_Prot;Organism
F4JLZ6;Arabidopsis
Q0WN01;Arabidopsis
Q9FM79;Arabidopsis
Q9C857;Arabidopsis
Q9FX92;Arabidopsis
Q9LNJ9;Arabidopsis
Q8LDC8;Arabidopsis
Q3E944;Arabidopsis
Q6ZY51;Arabidopsis
Q9FRR1;Arabidopsis
Q8LF09;Arabidopsis
Q66LG9;Arabidopsis
Q8LF05;Arabidopsis
Q9LZD4;Arabidopsis
Q8VY09;Arabidopsis
Q9SUC0;Arabidopsis
Q9SEI3;Arabidopsis
Q9M353;Arabidopsis
Q8VY00;Arabidopsis
Q8VY01;Arabidopsis
Q8VY06;Arabidopsis
Q8VY07;Arabidopsis
Q8RWS9;Arabidopsis
Q9SEI4;Arabidopsis
Q9C6I8;Arabidopsis
Q08467;Arabidopsis
Q94BS8;Arabidopsis
P94063;Arabidopsis
O48661;Arabidopsis
Q9ZV04;Arabidopsis
Q9SR72;Arabidopsis
Q9ZV06;Arabidopsis
Q9ZV07;Arabidopsis
Q9C6I4;Arabidopsis
Q9C6I6;Arabidopsis
Q8L8T2;Arabidopsis
Q9FGL5;Arabidopsis
Q8RX55;Arabidopsis
Q9XI33;Arabidopsis
Q9FGL1;Arabidopsis
Q9FGL0;Arabidopsis
Q9XI36;Arabidopsis
Q9FGL2;Arabidopsis
Q9SR71;Arabidopsis
Q8RWS8;Arabidopsis
Q9FMV7;Arabidopsis
Q9FNY7;Arabidopsis
Q9M3A8;Arabidopsis
O22533;Arabidopsis
P92959;Arabidopsis
Q8LJT8;Arabidopsis
Q9M3A3;Arabidopsis
Q9C8T1;Arabidopsis
P92953;Arabidopsis
Q1G3Z6;Arabidopsis
Q9LEX8;Arabidopsis
Q9SVQ0;Arabidopsis
Q9SVQ1;Arabidopsis
F4K4J0;Arabidopsis
Q94K18;Arabidopsis
Q9FMV3;Arabidopsis
Q9SVQ6;Arabidopsis
A0MFL4;Arabidopsis
F4I2S4;Arabidopsis
Q9LU94;Arabidopsis
Q9ZVF5;Arabidopsis
Q9LU92;Arabidopsis
Q9LU93;Arabidopsis
Q9LU90;Arabidopsis
Q9C7J9;Arabidopsis
Q9ZVF2;Arabidopsis
Q9ZPY6;Arabidopsis
Q9ZVF3;Arabidopsis
P82790;Arabidopsis
P82791;Arabidopsis
P82792;Arabidopsis
Q84W41;Arabidopsis
P82794;Arabidopsis
P82795;Arabidopsis
Q9FFP1;Arabidopsis
Q9FFP2;Arabidopsis
Q9ZVF1;Arabidopsis
Q9LI89;Arabidopsis
F4KEL0;Arabidopsis
Q2HIJ8;Arabidopsis
Q9SIC7;Arabidopsis
Q8GWL2;Arabidopsis
Q6NLD5;Arabidopsis
Q94B08;Arabidopsis
Q9SZ53;Arabidopsis
Q9SZ54;Arabidopsis
Q9SZ58;Arabidopsis
Q9SZ59;Arabidopsis
Q84TI7;Arabidopsis
Q9LV20;Arabidopsis
Q9LV21;Arabidopsis
Q9C5C0;Arabidopsis
Q9LV26;Arabidopsis
Q9LV28;Arabidopsis
Q9LUL8;Arabidopsis
Q9M2E8;Arabidopsis
Q9FUZ2;Arabidopsis
Q9C7J6;Arabidopsis
F4JX00;Arabidopsis
Q3ECJ5;Arabidopsis
Q9M2E2;Arabidopsis
Q0WT48;Arabidopsis
Q9M2E0;Arabidopsis
Q56XP9;Arabidopsis
Q9LUL5;Arabidopsis
Q9LUL4;Arabidopsis
Q9LUL6;Arabidopsis
Q9SUQ3;Arabidopsis
Q9SUQ2;Arabidopsis
Q9LY19;Arabidopsis
F4I116;Arabidopsis
F4I111;Arabidopsis
Q9MA32;Arabidopsis
Q9SLG2;Arabidopsis
Q9SLG3;Arabidopsis
Q9SUQ8;Arabidopsis
Q9SLG8;Arabidopsis
Q9SLG9;Arabidopsis
Q84JW1;Arabidopsis
Q8L981;Arabidopsis
A7XGN8;Arabidopsis
Q8RXC8;Arabidopsis
Q8L986;Arabidopsis
Q42134;Arabidopsis
Q8LPR9;Arabidopsis
A7REH2;Arabidopsis
Q9FL80;Arabidopsis
Q9LU77;Arabidopsis
Q9LTX9;Arabidopsis
Q9M304;Arabidopsis
Q9LTX4;Arabidopsis
Q9LTX2;Arabidopsis
Q9LTX3;Arabidopsis
Q9LJ82;Arabidopsis
Q42599;Arabidopsis
Q94F62;Arabidopsis
Q9SLE0;Arabidopsis
Q42597;Arabidopsis
Q42596;Arabidopsis
Q67Z52;Arabidopsis
Q42593;Arabidopsis
Q42592;Arabidopsis
Q9S7E9;Arabidopsis
Q9SJ52;Arabidopsis
Q9SJ54;Arabidopsis
Q9SJ56;Arabidopsis
Q84WM0;Arabidopsis
Q9FVX2;Arabidopsis
Q9S7E6;Arabidopsis
Q9LIS2;Arabidopsis
Q564K3;Arabidopsis
Q2V365;Arabidopsis
O50055;Arabidopsis
Q501F9;Arabidopsis
Q56YN3;Arabidopsis
Q56YN8;Arabidopsis
Q0WUG6;Arabidopsis
Q9LPI5;Arabidopsis
Q9LJU7;Arabidopsis
Q9LJU6;Arabidopsis
Q9LJU0;Arabidopsis
E1B328;Arabidopsis
Q9LY71;Arabidopsis
Q9LY74;Arabidopsis
Q9LY75;Arabidopsis
Q9LY77;Arabidopsis
P38025;Arabidopsis
Q8VZN4;Arabidopsis
Q8L7Y9;Arabidopsis
Q8L7Y8;Arabidopsis
Q8LLD0;Arabidopsis
Q9FHA4;Arabidopsis
Q9FHA7;Arabidopsis
Q9FHA6;Arabidopsis
Q9FHA3;Arabidopsis
Q9FHA2;Arabidopsis
Q8H0U8;Arabidopsis
Q9M393;Arabidopsis
Q9M392;Arabidopsis
Q9M391;Arabidopsis
Q9M390;Arabidopsis
Q9LZ86;Arabidopsis
Q3E906;Arabidopsis
Q9M394;Arabidopsis
Q9FMZ0;Arabidopsis
Q0WPK3;Arabidopsis
Q9M9S4;Arabidopsis
Q9M9S3;Arabidopsis
Q9FMZ4;Arabidopsis
Q9C8X7;Arabidopsis
Q9M9S0;Arabidopsis
Q2V4A6;Arabidopsis
Q2V4A7;Arabidopsis
Q2V4A4;Arabidopsis
Q2V4A5;Arabidopsis
Q2V4A3;Arabidopsis
Q9LMK0;Arabidopsis
Q9SN68;Arabidopsis
Q9LMK2;Arabidopsis
Q9LMK5;Arabidopsis
Q2V4A8;Arabidopsis
Q9SR44;Arabidopsis
Q9SQV1;Arabidopsis
Q93Z37;Arabidopsis
Q5PNY6;Arabidopsis
C0SVV6;Arabidopsis
Q2V369;Arabidopsis
Q949S9;Arabidopsis
Q9FGS8;Arabidopsis
Q5BPF3;Arabidopsis
Q9FGS4;Arabidopsis
Q9FGS5;Arabidopsis
P25863;Arabidopsis
P25865;Arabidopsis
Q0WNB1;Arabidopsis
Q9FGS3;Arabidopsis
Q8VYB5;Arabidopsis
Q8VYB7;Arabidopsis
Q8VYB1;Arabidopsis
Q8VYB2;Arabidopsis
Q9SCT6;Arabidopsis
Q9SCT4;Arabidopsis
P51818;Arabidopsis
Q9SCT2;Arabidopsis
Q8GYC7;Arabidopsis
Q06AN9;Arabidopsis
Q9SVL0;Arabidopsis
Q9SVL6;Arabidopsis
Q9ZUC1;Arabidopsis
Q9ZQN8;Arabidopsis
Q9C5H4;Arabidopsis
Q9C5H5;Arabidopsis
Q9C5H6;Arabidopsis
Q42540;Arabidopsis
Q9SD85;Arabidopsis
Q9SD84;Arabidopsis
P46421;Arabidopsis
Q9SD81;Arabidopsis
Q9SD80;Arabidopsis
Q9SD82;Arabidopsis
Q9SD88;Arabidopsis
Q39102;Arabidopsis
Q39103;Arabidopsis
Q3EBP1;Arabidopsis
Q9STR4;Arabidopsis
Q9MAK9;Arabidopsis
Q9SAV3;Arabidopsis
Q9SAV0;Arabidopsis
Q9SAV1;Arabidopsis
O22230;Arabidopsis
O22232;Arabidopsis
Q9M066;Arabidopsis
Q9CAY3;Arabidopsis
Q9CAY1;Arabidopsis
Q940X7;Arabidopsis
Q940X9;Arabidopsis
O64644;Arabidopsis
Q0WNZ5;Arabidopsis
Q05763;Arabidopsis
Q1PDV2;Arabidopsis
Q1PDV6;Arabidopsis
O64743;Arabidopsis
O64740;Arabidopsis
Q67XD9;Arabidopsis
O64747;Arabidopsis
F4KHA8;Arabidopsis
O64745;Arabidopsis
P42747;Arabidopsis
Q84WF5;Arabidopsis
O64748;Arabidopsis
O64749;Arabidopsis
Q84WF0;Arabidopsis
O24410;Arabidopsis
Q05728;Arabidopsis
Q9SX65;Arabidopsis
Q9M2S3;Arabidopsis
F4I1N8;Arabidopsis
Q9LUV2;Arabidopsis
Q8LPK4;Arabidopsis
Q9M2S4;Arabidopsis
Q8LPK0;Arabidopsis
Q8LPK2;Arabidopsis
Q9SX68;Arabidopsis
Q9CA27;Arabidopsis
Q9SZC9;Arabidopsis
C0LGQ7;Arabidopsis
Q9LUZ9;Arabidopsis
P42746;Arabidopsis
C0LGQ4;Arabidopsis
Q9C4Z7;Arabidopsis
Q9C4Z6;Arabidopsis
C0LGQ9;Arabidopsis
Q84N34;Arabidopsis
Q9CA28;Arabidopsis
O49413;Arabidopsis
Q9LUZ6;Arabidopsis
Q9FNH4;Arabidopsis
Q9XHV0;Arabidopsis
Q9LUZ4;Arabidopsis
Q3EAV6;Arabidopsis
Q9SSL1;Arabidopsis
Q9SGH6;Arabidopsis
Q94AI6;Arabidopsis
O22944;Arabidopsis
Q9SGH2;Arabidopsis
O22943;Arabidopsis
O22941;Arabidopsis
Q9SAI4;Arabidopsis
F4IDY5;Arabidopsis
Q9SX31;Arabidopsis
Q8S905;Arabidopsis
Q9SJH0;Arabidopsis
Q9SJH7;Arabidopsis
O80477;Arabidopsis
Q9ZUB9;Arabidopsis
Q9ZUB8;Arabidopsis
O80961;Arabidopsis
O23547;Arabidopsis
O80963;Arabidopsis
O23016;Arabidopsis
Q9ZUB3;Arabidopsis
Q9FIF9;Arabidopsis
Q9FIF8;Arabidopsis
Q9LS68;Arabidopsis
P0C8S1;Arabidopsis
Q84MB3;Arabidopsis
Q9FIF1;Arabidopsis
Q9LFN3;Arabidopsis
Q9FIF3;Arabidopsis
Q9LM93;Arabidopsis
Q9FIF5;Arabidopsis
Q9FX32;Arabidopsis
Q9FIF7;Arabidopsis
Q9ZQ99;Arabidopsis
Q94CL7;Arabidopsis
Q94CL6;Arabidopsis
Q9T050;Arabidopsis
Q9SH60;Arabidopsis
Q9LJJ5;Arabidopsis
Q9LJJ7;Arabidopsis
Q9CA68;Arabidopsis
Q9SH69;Arabidopsis
Q94CL8;Arabidopsis
Q9SS98;Arabidopsis
F4IDY7;Arabidopsis
Q9SX33;Arabidopsis
F4HVW5;Arabidopsis
Q6AWT8;Arabidopsis
Q9SS90;Arabidopsis
Q8LGU6;Arabidopsis
Q9SS94;Arabidopsis
Q9SS97;Arabidopsis
Q93ZQ5;Arabidopsis
Q9FL73;Arabidopsis
Q9ZQ97;Arabidopsis
Q9FK81;Arabidopsis
Q9SHV1;Arabidopsis
Q7Y0S0;Arabidopsis
Q6NKP9;Arabidopsis
Q9FK88;Arabidopsis
Q9LQ08;Arabidopsis
Q8GXU5;Arabidopsis
Q9LI77;Arabidopsis
P10896;Arabidopsis
P82658;Arabidopsis
Q9LSA6;Arabidopsis
Q9LQ02;Arabidopsis
Q9LQ04;Arabidopsis
Q8GXU9;Arabidopsis
Q8GXU8;Arabidopsis
Q9SV43;Arabidopsis
Q94AZ2;Arabidopsis
Q9SV41;Arabidopsis
Q9CA61;Arabidopsis
Q9SV46;Arabidopsis
Q94FN2;Arabidopsis
Q9SK96;Arabidopsis
Q9SK99;Arabidopsis
Q9LHP1;Arabidopsis
Q9LHP2;Arabidopsis
Q94AZ8;Arabidopsis
Q9LHP4;Arabidopsis
O04590;Arabidopsis
P19366;Arabidopsis
Q9ZQ60;Arabidopsis
Q9FF18;Arabidopsis
Q8VWQ4;Arabidopsis
Q9FJL8;Arabidopsis
Q8RXE5;Arabidopsis
Q6NQG7;Arabidopsis
Q9XFM6;Arabidopsis
Q8RXE1;Arabidopsis
O64761;Arabidopsis
Q9FH37;Arabidopsis
Q9FH36;Arabidopsis
Q9FJL3;Arabidopsis
Q9FJL4;Arabidopsis
Q8RXE9;Arabidopsis
Q9FH31;Arabidopsis
Q9SAI2;Arabidopsis
Q42290;Arabidopsis
Q8W0Y8;Arabidopsis
Q9SYP2;Arabidopsis
P60839;Arabidopsis
P60838;Arabidopsis
Q9ZSA3;Arabidopsis
Q8L518;Arabidopsis
Q93YQ7;Arabidopsis
Q93YQ3;Arabidopsis
Q93YQ1;Arabidopsis
O04027;Arabidopsis
A0SVK0;Arabidopsis
O04023;Arabidopsis
Q1PDI2;Arabidopsis
Q8GUM4;Arabidopsis
Q8RX79;Arabidopsis
Q9ZSA4;Arabidopsis
Q9FDW8;Arabidopsis
P62095;Arabidopsis
P62090;Arabidopsis
Q9FDW1;Arabidopsis
Q66GR6;Arabidopsis
Q9FT92;Arabidopsis
Q66GR0;Arabidopsis
Q9FT97;Arabidopsis
Q66GR3;Arabidopsis
Q9S7D9;Arabidopsis
Q66GR8;Arabidopsis
Q8S8M9;Arabidopsis
Q8RX87;Arabidopsis
F4IVR7;Arabidopsis
Q9XI62;Arabidopsis
O82768;Arabidopsis
O04249;Arabidopsis
Q6DBM8;Arabidopsis
P68209;Arabidopsis
P30224;Arabidopsis
O04244;Arabidopsis
Q9M0F1;Arabidopsis
Q9LIP3;Arabidopsis
Q9XIM0;Arabidopsis
Q9M0F2;Arabidopsis
Q9XIM7;Arabidopsis
Q42431;Arabidopsis
Q9M0F9;Arabidopsis
Q9XIM8;Arabidopsis
Q8RX80;Arabidopsis
Q42438;Arabidopsis
Q9FJ93;Arabidopsis
Q06402;Arabidopsis
Q9FJ92;Arabidopsis
Q9LE63;Arabidopsis
Q9LK43;Arabidopsis
Q9LK40;Arabidopsis
O23174;Arabidopsis
Q9FJ90;Arabidopsis
Q9CA64;Arabidopsis
F4IRU3;Arabidopsis
Q9SRK6;Arabidopsis
Q9SRK7;Arabidopsis
Q9SRK5;Arabidopsis
Q9LVW3;Arabidopsis
Q9LVW2;Arabidopsis
Q94BR5;Arabidopsis
Q9LVW7;Arabidopsis
Q9LVW6;Arabidopsis
Q9LVW4;Arabidopsis
Q9LVW9;Arabidopsis
O80765;Arabidopsis
O80762;Arabidopsis
O80763;Arabidopsis
O80760;Arabidopsis
Q9LFM6;Arabidopsis
Q93VB2;Arabidopsis
Q9SMQ6;Arabidopsis
Q9S758;Arabidopsis
P0C8Q2;Arabidopsis
P0C8Q3;Arabidopsis
P0C8Q4;Arabidopsis
P0C8Q5;Arabidopsis
O82616;Arabidopsis
O82617;Arabidopsis
P0C8Q8;Arabidopsis
Q9LIR2;Arabidopsis
Q9LIR1;Arabidopsis
Q9S752;Arabidopsis
Q9LIR6;Arabidopsis
Q9LNF2;Arabidopsis
Q9LIR4;Arabidopsis
Q9C720;Arabidopsis
Q9C723;Arabidopsis
Q9C725;Arabidopsis
Q96291;Arabidopsis
Q9LSY5;Arabidopsis
Q8H1M0;Arabidopsis
Q9ZNV5;Arabidopsis
A8MQN0;Arabidopsis
A8MQN2;Arabidopsis
A9QGV6;Arabidopsis
Q9LTE4;Arabidopsis
Q9LTE3;Arabidopsis
Q9LTE2;Arabidopsis
Q9LTE1;Arabidopsis
Q8LEA2;Arabidopsis
Q9SXY1;Arabidopsis
Q9LW55;Arabidopsis
Q9LYG1;Arabidopsis
Q8LEA8;Arabidopsis
Q9LSY6;Arabidopsis
Q9LP24;Arabidopsis
P56782;Arabidopsis
P56783;Arabidopsis
P56780;Arabidopsis
P56781;Arabidopsis
P56786;Arabidopsis
P56784;Arabidopsis
P56785;Arabidopsis
Q9SB50;Arabidopsis
Q9SB51;Arabidopsis
P56788;Arabidopsis
Q84M97;Arabidopsis
Q84M96;Arabidopsis
Q84M95;Arabidopsis
Q84M94;Arabidopsis
Q93WL3;Arabidopsis
Q9C7G1;Arabidopsis
Q9C7G0;Arabidopsis
Q9ZWC5;Arabidopsis
Q9ZWC6;Arabidopsis
P0CG16;Arabidopsis
Q9ZWC8;Arabidopsis
Q9LSY7;Arabidopsis
Q0WSX8;Arabidopsis
Q1PE39;Arabidopsis
O80690;Arabidopsis
Q9FKG5;Arabidopsis
Q9FKG6;Arabidopsis
Q9ZVI6;Arabidopsis
Q9FKG1;Arabidopsis
Q9FKG2;Arabidopsis
Q9FKG3;Arabidopsis
Q8GW19;Arabidopsis
Q8GX69;Arabidopsis
Q8GW16;Arabidopsis
Q8GW17;Arabidopsis
Q8GW10;Arabidopsis
Q9LZ31;Arabidopsis
Q08112;Arabidopsis
Q9FZP1;Arabidopsis
Q3EA38;Arabidopsis
Q9LS28;Arabidopsis
Q8VZ91;Arabidopsis
Q8VZ96;Arabidopsis
Q3EA33;Arabidopsis
Q9FX77;Arabidopsis
O65378;Arabidopsis
Q6Q1P4;Arabidopsis
O04848;Arabidopsis
O65373;Arabidopsis
O65375;Arabidopsis
Q9C878;Arabidopsis
Q9LQB0;Arabidopsis
Q9FEP7;Arabidopsis
P15456;Arabidopsis
P15455;Arabidopsis
Q9C870;Arabidopsis
Q9LIA6;Arabidopsis
P15459;Arabidopsis
Q01474;Arabidopsis
Q9FM54;Arabidopsis
Q9FM55;Arabidopsis
Q9C876;Arabidopsis
Q8VY26;Arabidopsis
Q8VY27;Arabidopsis
Q94KD3;Arabidopsis
Q8VY21;Arabidopsis
Q8VY22;Arabidopsis
Q94KD0;Arabidopsis
Q9M9E0;Arabidopsis
Q8RUW5;Arabidopsis
Q8LF65;Arabidopsis
Q94KD8;Arabidopsis
F4KFD8;Arabidopsis
Q9SHU7;Arabidopsis
Q9SHU5;Arabidopsis
O49606;Arabidopsis
B3H6K1;Arabidopsis
O49605;Arabidopsis
O49603;Arabidopsis
Q9FH99;Arabidopsis
Q9C9Y8;Arabidopsis
Q9C9Y7;Arabidopsis
P19171;Arabidopsis
P19172;Arabidopsis
Q9C9Y4;Arabidopsis
O49608;Arabidopsis
Q9FGN8;Arabidopsis
Q9FGN7;Arabidopsis
Q9FGN4;Arabidopsis
Q9FGN3;Arabidopsis
Q9FGN1;Arabidopsis
Q38850;Arabidopsis
P92939;Arabidopsis
O64688;Arabidopsis
O64687;Arabidopsis
O22558;Arabidopsis
P92935;Arabidopsis
P92934;Arabidopsis
P92937;Arabidopsis
P93042;Arabidopsis
P93043;Arabidopsis
Q9SVW8;Arabidopsis
Q8RV04;Arabidopsis
P93046;Arabidopsis
P93047;Arabidopsis
P93045;Arabidopsis
Q94A97;Arabidopsis
Q94A94;Arabidopsis
Q9SYG1;Arabidopsis
Q9FFV4;Arabidopsis
Q9FFV5;Arabidopsis
Q8RXZ4;Arabidopsis
P93306;Arabidopsis
Q84W65;Arabidopsis
Q84W66;Arabidopsis
Q8GS60;Arabidopsis
P93300;Arabidopsis
Q9SL95;Arabidopsis
Q9SU25;Arabidopsis
B7U179;Arabidopsis
Q84LG4;Arabidopsis
O64973;Arabidopsis
Q84LG2;Arabidopsis
Q9CAB6;Arabidopsis
Q1ECI2;Arabidopsis
Q93VJ2;Arabidopsis
Q9SZ30;Arabidopsis
Q9CAB8;Arabidopsis
Q9M077;Arabidopsis
Q9LUN2;Arabidopsis
Q9LV48;Arabidopsis
Q5XVH5;Arabidopsis
Q5XVH0;Arabidopsis
Q9SD62;Arabidopsis
Q94CH7;Arabidopsis
Q9LV40;Arabidopsis
Q9LV41;Arabidopsis
Q9M2G8;Arabidopsis
Q0WQ57;Arabidopsis
Q94CH6;Arabidopsis
Q94CH5;Arabidopsis
Q42605;Arabidopsis
Q8LCP6;Arabidopsis
Q56XR6;Arabidopsis
Q56XR7;Arabidopsis
Q56XR0;Arabidopsis
Q42600;Arabidopsis
Q42602;Arabidopsis
Q3ECQ9;Arabidopsis
Q9MA50;Arabidopsis
Q9C5E8;Arabidopsis
Q00917;Arabidopsis
Q9MBA3;Arabidopsis
Q9SLI8;Arabidopsis
Q9MBA1;Arabidopsis
Q84JU4;Arabidopsis
F4I131;Arabidopsis
P0C8L4;Arabidopsis
P46248;Arabidopsis
O23208;Arabidopsis
O23207;Arabidopsis
O23205;Arabidopsis
F4IV16;Arabidopsis
Q5MAU8;Arabidopsis
Q9C5E7;Arabidopsis
Q84XI3;Arabidopsis
Q9FIX8;Arabidopsis
Q39023;Arabidopsis
Q9S7G2;Arabidopsis
P13853;Arabidopsis
Q9S7G7;Arabidopsis
Q9S7G6;Arabidopsis
Q8LG98;Arabidopsis
Q2V329;Arabidopsis
F4JRS4;Arabidopsis
P48731;Arabidopsis
P48732;Arabidopsis
Q9SJ32;Arabidopsis
Q9SJ36;Arabidopsis
O04499;Arabidopsis
Q8L7G7;Arabidopsis
O04496;Arabidopsis
O04491;Arabidopsis
O04492;Arabidopsis
O64510;Arabidopsis
Q9LY16;Arabidopsis
Q9LY17;Arabidopsis
Q9LY14;Arabidopsis
Q9LY15;Arabidopsis
B5X570;Arabidopsis
Q9LY18;Arabidopsis
Q9FFF5;Arabidopsis
Q9SKI2;Arabidopsis
Q9SKI4;Arabidopsis
Q9LJW6;Arabidopsis
Q9LJW5;Arabidopsis
Q9LJW3;Arabidopsis
Q9LJW2;Arabidopsis
Q9LJW1;Arabidopsis
Q9LJW0;Arabidopsis
F4HXU3;Arabidopsis
Q8S8P3;Arabidopsis
Q5RJC5;Arabidopsis
Q9SW21;Arabidopsis
Q9FZE7;Arabidopsis
Q6NN00;Arabidopsis
Q2V483;Arabidopsis
Q6NQ72;Arabidopsis
Q6NQ79;Arabidopsis
Q8H1S4;Arabidopsis
Q9LMM2;Arabidopsis
Q9LMM0;Arabidopsis
Q9LMM1;Arabidopsis
Q9LMM6;Arabidopsis
Q9M336;Arabidopsis
Q9LMM5;Arabidopsis
Q9M9U0;Arabidopsis
Q56Y74;Arabidopsis
Q9M376;Arabidopsis
P0DKG2;Arabidopsis
Q9M373;Arabidopsis
Q3E965;Arabidopsis
Q9SQT4;Arabidopsis
Q8L707;Arabidopsis
Q2V4C3;Arabidopsis
Q2V4C4;Arabidopsis
Q9SN43;Arabidopsis
Q0WW84;Arabidopsis
Q9SQT8;Arabidopsis
Q9SN46;Arabidopsis
Q9SN45;Arabidopsis
Q8L709;Arabidopsis
Q84WK5;Arabidopsis
P0DKG6;Arabidopsis
F4J8D3;Arabidopsis
P0DKG7;Arabidopsis
Q0WUA3;Arabidopsis
F4IL57;Arabidopsis
Q9FPQ8;Arabidopsis
Q9SA88;Arabidopsis
Q8RWV0;Arabidopsis
Q8GUI6;Arabidopsis
Q8GUI4;Arabidopsis
Q8VYE4;Arabidopsis
O04658;Arabidopsis
Q58FV5;Arabidopsis
Q8RWV8;Arabidopsis
Q94C37;Arabidopsis
Q58FV0;Arabidopsis
Q8LBZ4;Arabidopsis
Q8LBZ7;Arabidopsis
Q9SCV8;Arabidopsis
Q9SCV9;Arabidopsis
F4KDA6;Arabidopsis
Q9LV45;Arabidopsis
F4KDA5;Arabidopsis
Q9SCV0;Arabidopsis
Q9SCV1;Arabidopsis
Q9SCV3;Arabidopsis
Q9SCV4;Arabidopsis
Q9SCV5;Arabidopsis
Q8VYL1;Arabidopsis
Q8H0T9;Arabidopsis
Q9C5V5;Arabidopsis
Q9LFL7;Arabidopsis
Q37145;Arabidopsis
Q8H0T5;Arabidopsis
Q8H0T4;Arabidopsis
Q8H0T6;Arabidopsis
Q9FMX3;Arabidopsis
Q9FMX2;Arabidopsis
Q9FMX0;Arabidopsis
Q9FMX7;Arabidopsis
Q9FMX6;Arabidopsis
Q9C8Z4;Arabidopsis
Q1PE89;Arabidopsis
Q0WPI9;Arabidopsis
Q9FMX8;Arabidopsis
Q9LFA5;Arabidopsis
Q2V3C1;Arabidopsis
P0DI18;Arabidopsis
P0DI19;Arabidopsis
Q9LFA4;Arabidopsis
Q9FVI6;Arabidopsis
P0DI16;Arabidopsis
P0DI17;Arabidopsis
P0DI10;Arabidopsis
P0DI11;Arabidopsis
P0DI12;Arabidopsis
P0DI13;Arabidopsis
Q9STT1;Arabidopsis
Q7XJU2;Arabidopsis
Q7XJU1;Arabidopsis
Q9STT2;Arabidopsis
Q9STT5;Arabidopsis
Q9STT7;Arabidopsis
Q9STT6;Arabidopsis
Q9MAM1;Arabidopsis
Q9STT8;Arabidopsis
Q9MAM3;Arabidopsis
Q9SA87;Arabidopsis
O80594;Arabidopsis
Q1PDT6;Arabidopsis
Q9LMT2;Arabidopsis
O80592;Arabidopsis
Q9M8K7;Arabidopsis
Q9ZSZ8;Arabidopsis
Q7X6A5;Arabidopsis
Q9XIP5;Arabidopsis
Q9M0Y1;Arabidopsis
Q9M0Y2;Arabidopsis
Q9M0Y3;Arabidopsis
Q6DYE5;Arabidopsis
F4JI46;Arabidopsis
Q9M0Y6;Arabidopsis
F4JI44;Arabidopsis
Q9M0Y8;Arabidopsis
Q9M0Y9;Arabidopsis
O64758;Arabidopsis
Q9SJX8;Arabidopsis
Q9XIP8;Arabidopsis
Q8W4S4;Arabidopsis
Q9M2H6;Arabidopsis
O64769;Arabidopsis
F4HPH1;Arabidopsis
O64764;Arabidopsis
O64765;Arabidopsis
O64766;Arabidopsis
Q9FK33;Arabidopsis
F4HPH2;Arabidopsis
O64762;Arabidopsis
O64763;Arabidopsis
Q9SZA4;Arabidopsis
Q9SZA6;Arabidopsis
Q9SZA7;Arabidopsis
Q7XHI7;Arabidopsis
Q9SZA2;Arabidopsis
Q9SZA3;Arabidopsis
Q9FNN2;Arabidopsis
Q9FNN3;Arabidopsis
Q9CA02;Arabidopsis
O82647;Arabidopsis
Q9CA04;Arabidopsis
Q9FNN7;Arabidopsis
Q9FNN5;Arabidopsis
P42763;Arabidopsis
Q947D2;Arabidopsis
Q9FNN9;Arabidopsis
Q56W08;Arabidopsis
Q39256;Arabidopsis
Q9M290;Arabidopsis
Q9M622;Arabidopsis
Q9M8Y0;Arabidopsis
Q9FH77;Arabidopsis
F4JBP3;Arabidopsis
Q9FF31;Arabidopsis
Q9M8Y5;Arabidopsis
O49160;Arabidopsis
O82197;Arabidopsis
O22969;Arabidopsis
Q9SSN3;Arabidopsis
Q8VZT8;Arabidopsis
O82191;Arabidopsis
O82190;Arabidopsis
O22960;Arabidopsis
F4JRF4;Arabidopsis
F4JRF5;Arabidopsis
Q8VZT0;Arabidopsis
O82199;Arabidopsis
O82198;Arabidopsis
O80902;Arabidopsis
Q9SBJ1;Arabidopsis
O23564;Arabidopsis
Q500Y9;Arabidopsis
O23561;Arabidopsis
O80905;Arabidopsis
Q9C948;Arabidopsis
Q9LD28;Arabidopsis
Q9ZQ23;Arabidopsis
F4IQX1;Arabidopsis
Q9LS46;Arabidopsis
Q9LS45;Arabidopsis
Q9LS44;Arabidopsis
Q9LS43;Arabidopsis
Q9FID6;Arabidopsis
Q9FID5;Arabidopsis
Q9LS40;Arabidopsis
Q9FID9;Arabidopsis
Q9FID8;Arabidopsis
Q9LS48;Arabidopsis
Q8RYC8;Arabidopsis
Q8RYC6;Arabidopsis
Q9FX53;Arabidopsis
Q5XQC7;Arabidopsis
Q3E8K0;Arabidopsis
Q8RYC2;Arabidopsis
Q9FX56;Arabidopsis
Q9SYA6;Arabidopsis
Q94CJ5;Arabidopsis
Q9SYA0;Arabidopsis
Q94CJ8;Arabidopsis
Q9SYA9;Arabidopsis
Q9SX45;Arabidopsis
O23693;Arabidopsis
O65418;Arabidopsis
Q8S3W4;Arabidopsis
O65416;Arabidopsis
Q7X843;Arabidopsis
O65413;Arabidopsis
Q9FZG4;Arabidopsis
Q9LQ27;Arabidopsis
Q8W489;Arabidopsis
Q6NKR1;Arabidopsis
Q9LQ28;Arabidopsis
Q8GXS3;Arabidopsis
Q9LDA7;Arabidopsis
Q9LDA4;Arabidopsis
Q8GXS8;Arabidopsis
Q9LDA9;Arabidopsis
